case_id	suite	source_locator	source_object	declaration_kind	disposition	provisional_owner	reason	evidence_id
SVELTE-20D913FDC5B1F72AE3A9	print	packages/svelte/tests/print/samples/svelte-body/	c2ba28d2158067eca32e0589e5dc29b38e20bc4f	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-C0F3F842A048D63FC0B8	print	packages/svelte/tests/print/samples/svelte-boundary/	744b6a58366f58c012d292d01a78e93e3ee2ddcb	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-3817B13CD30402A82E85	print	packages/svelte/tests/print/samples/svelte-component/	409cc282967ec9d32a9bc269fb2a069bb9582cff	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-AEE44A84EFCF68B3CC13	print	packages/svelte/tests/print/samples/svelte-document/	e7555b87679c47fd66a41efa0b57d6132186def3	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-EF61283695A9DD8ED22E	print	packages/svelte/tests/print/samples/svelte-element/	094cf5564495f69cac494b5f55c64e71286d9f7f	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-1E4479B68954E45B65C1	print	packages/svelte/tests/print/samples/svelte-fragment/	70151db22f5f202af26c276385f466d4a1e7845e	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-BB757339645F45232B38	print	packages/svelte/tests/print/samples/svelte-head/	4bef33fe5ba882ac1acdeb2b48fa149430b23075	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-F6DBC87E0F60A4725485	print	packages/svelte/tests/print/samples/svelte-options/	1947a14c47823524d25ec6e3f1c835d745a2d1cd	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-484BE5064F8F0585C54A	print	packages/svelte/tests/print/samples/svelte-self/	cbf4494a4988e1f6621795115b3a0c1ae3dd2e4c	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-1B9E41EDB484B94688FA	print	packages/svelte/tests/print/samples/svelte-window/	78992af80cb7abac80c9d4ab9b1b4f010673125b	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-D3C8DD45B41C8C325952	print	packages/svelte/tests/print/samples/text/	f72be28d3c8723a4bfce41f184f549544a366ed6	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-295A4979F737741329F3	print	packages/svelte/tests/print/samples/transition-directive/	40a423b86203954ab53b09cd9f49c81f388b56fe	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-E9C1E562B3A035C06459	print	packages/svelte/tests/print/samples/use-directive/	8b81d025aa9191b9d0ae083e7197a743241600bd	sample-directory	not_applicable	BF1	Official AST printer product is outside Verter's compiler product boundary.	-
SVELTE-2F8B92ED6113D28ECF5F	runtime-browser	packages/svelte/tests/runtime-browser/samples/bind-muted/	7beb5c03e2710958d35fdfe36f58536b92b902b2	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-B449DA17F4BF32371197	runtime-browser	packages/svelte/tests/runtime-browser/samples/bind-playbackrate/	121599474c95a141cbb244659738bf11954b5c52	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-DC926E12F8EAC001B3A8	runtime-browser	packages/svelte/tests/runtime-browser/samples/bind-volume/	d44ee0de184177f49ac855d1d1f97fde6d2dc3d3	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-6A26986D8946D702DFB5	runtime-browser	packages/svelte/tests/runtime-browser/samples/binding-files/	6617a0c85dc908dd80232886ad50b6b35d791bd3	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-50246B34590D9EF57BDD	runtime-browser	packages/svelte/tests/runtime-browser/samples/binding-width-height-initialize/	59a9f5b1e51f3516e02a98cff132e11d5c964b4c	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-2FECB446B19B2D698763	runtime-browser	packages/svelte/tests/runtime-browser/samples/binding-width-height-this-timing/	a819ecb868c9bc76ea6efd61aae9e36b97bef034	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-19ED7E8F25F4CA77F609	runtime-browser	packages/svelte/tests/runtime-browser/samples/browser-events-ending-with-capture/	16f30a1dd265e23b883ac33b37b85101f07efae2	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-15B891EEC2F81D749028	runtime-browser	packages/svelte/tests/runtime-browser/samples/component-css-custom-properties-dynamic-svg/	c0841bf5c53da7ea1b39487d74c0275886fe9c17	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-3D037C360368FC83020F	runtime-browser	packages/svelte/tests/runtime-browser/samples/component-css-custom-properties-dynamic/	33cf7a1bbd4ca44923c9da2408802ec5440741da	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-453CD7203CEA300A142E	runtime-browser	packages/svelte/tests/runtime-browser/samples/component-css-custom-properties/	1f85ae226f634259a15976d4004a09bfb73379cb	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-646A8253263473A66D03	runtime-browser	packages/svelte/tests/runtime-browser/samples/component-event-handler-contenteditable-false/	d71918f66f954e60e838dfa05b66941a2a574e6e	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-8BA7302EFE2371C9802D	runtime-browser	packages/svelte/tests/runtime-browser/samples/component-slot-binding-dimensions/	1f8ae0ba104149722eeb0d9f29b38ac5aec1fa64	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-BDDBEB147123FE6A0918	runtime-browser	packages/svelte/tests/runtime-browser/samples/css-props-dynamic-component/	0f18e8c910972b300008d7597a4de13347804001	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-9230A95D7EF056401492	runtime-browser	packages/svelte/tests/runtime-browser/samples/dom-clobbering-cache-symbols-spread/	eecaa587b97aee14de463693e844a8f6f37453e9	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-BECCC9314BFF61B8AA6B	runtime-browser	packages/svelte/tests/runtime-browser/samples/dynamic-element-custom-element/	8dc2ae1b9abce587cd17ab4562e8ffa991939d7c	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-51BD7DA2132FCFBAF713	runtime-browser	packages/svelte/tests/runtime-browser/samples/fine-grained-hydration-clean-attr/	4ff0a912a58675acb7e0cf764f6ea4fcc716e06f	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-3F6F276E0B5E284E083B	runtime-browser	packages/svelte/tests/runtime-browser/samples/head-script/	9e873871b77745ba3d5d5583478c300a3215cd13	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-73B8DD3E4C71A456DB80	runtime-browser	packages/svelte/tests/runtime-browser/samples/head-scripts/	b214efb045ba1fb42636898926f9ab1f27475568	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-D858AAA8605E26607650	runtime-browser	packages/svelte/tests/runtime-browser/samples/html-tag-script-2/	d19a39e3f1ffc616848d6e6ffa8984b05779d237	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-CEB3B4BDDDFEB8DD4562	runtime-browser	packages/svelte/tests/runtime-browser/samples/html-tag-script/	531eb8cbd98cbce4d7e51ed28ca7e2c2c268db9e	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-47FFA6C7EC8CE7C14F72	runtime-browser	packages/svelte/tests/runtime-browser/samples/hydrate-large-text-node/	7c14f961a48c0824f2a443fad8ef6780989b22b6	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-6C0194404A5E21A77FA7	runtime-browser	packages/svelte/tests/runtime-browser/samples/inline-style-directive-important/	13b8ccdaa67a7d17d0d7bfdf0e01fc539ae4b1dd	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-89A287772AD9CCE16335	runtime-browser	packages/svelte/tests/runtime-browser/samples/inline-style-directive-precedence/	f96cad1093cd20d5d2ed052e72bd84e6e1bdae39	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-A6DB497429683FC3C231	runtime-browser	packages/svelte/tests/runtime-browser/samples/inline-style-directive-update-with-spread/	aa85d77b2c721dbbee5b6e3e845eabaf85f78d62	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-D6BD25689EFFE891A1B6	runtime-browser	packages/svelte/tests/runtime-browser/samples/mount-in-iframe/	e3325c17883046c9d41823fb5c7362354de95ee5	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-55C8C11735932EB18567	runtime-browser	packages/svelte/tests/runtime-browser/samples/sole-script-tag/	5598560e8c6045b7ed1ea5ff6cc61e305f41573c	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-857FDA633DA5C988419B	runtime-browser	packages/svelte/tests/runtime-browser/samples/svelte-component-css-custom-properties-dynamic/	3c0e393961107e671d49180d1dc36129e0143ff5	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-BD12E64005BEDA5936AD	runtime-browser	packages/svelte/tests/runtime-browser/samples/svelte-component-css-custom-properties/	65c1578b211900251dd13daba2b74bdc28a4d4d6	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-E00847ECEBF98731BF4B	runtime-browser	packages/svelte/tests/runtime-browser/samples/svelte-component-css-custom-properties2/	b3c8dabace96a69a37224c31fdffee3cd87646e8	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-D1B354982A6297C0D21C	runtime-browser	packages/svelte/tests/runtime-browser/samples/svelte-self-css-custom-properties-dynamic/	f1e80913bc4aa821950372046b1abaf715a8aeb0	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-6244647FD5FF78EE45B3	runtime-browser	packages/svelte/tests/runtime-browser/samples/svelte-self-css-custom-properties/	53ed5b25fb1648ea769a4da7b86182df8fc2abf7	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-0C48E7EE92B1425B6D64	runtime-browser	packages/svelte/tests/runtime-browser/samples/svelte-self-css-custom-properties2/	153023eb04c703fa55b88f73a2034f262ff3b50d	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-2E54B74810AE3DDDE5AC	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-body/	f578a69bf94d4dd084d50c1276a6b666a73b5f98	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-96E15E601B1439AE93A8	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-component/	6d4d5791dc7d7f33bb5b188f83ff21278d15f5bb	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-43538925D6C40EC14B8A	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-custom-event-handler-in-each-destructured/	27329b9f6c6057289ba1c56a14b4a39bbe55fa9c	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-48A7439327AAE0A1E866	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-custom-event-handler-in-each/	9549782bfd6cbab0f6895e2e140f5eb5d6fd0e56	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-430F1D76126D60E0797D	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-custom-event-handler-node-context/	49a922325f183827f77d3c08f642b0a66d9ee4f0	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-902A91D7F064FD419350	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-custom-event-handler-this/	d664e83c029b23a9c808a6326983ba0867af63cb	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-2699C6707C3519271D59	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-custom-event-handler-with-context/	a568afc516fcd3945f1496ecd251c08f3e97a0cf	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-69E1DCD004D7CCB2448B	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-custom-event-handler/	a43b563b07c427eafe9c91d32c53a02758e6e68b	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-B277A95341824F2E0CCE	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-document/	4d89eb9e5ed95f31ea1bb5333e558fb1ce9394b1	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-32A0E72439D6EDD2D68F	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-function/	58144b11157ead588e653aff445c2a9c3e60d431	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-A9DFBF38EC4C5EB31D0F	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-object-deep/	ab0ba850f91701d0ec9b7d92df18e015828ab176	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-D0B8F091EEE98721D948	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-object/	69a7bebf38ee546df025f57a908bd6fa026a3154	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-8678EB779CAE90B6CBFA	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-receives-element-mounted/	98efe81687acddb3ffd787aa4d96caa6c58b6c12	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-547C9CC26120A3F92A52	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-ternary-template/	b1da63e7731dbb0dc9880f01d93029fb1544ad23	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-B0A188F62548DB463069	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-this/	42fcd0497bec12ed710dd399dcbee025a03839f3	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-B988FEC411ED0840DC01	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-update-before-destroy/	8ef652f6f1d781ca423ff321a99690b988731f05	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-BC4C9790335864620D96	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action-update/	689f978d7cc5efc3f73bac7937578847654c3b69	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-CF35C7B74A773D721570	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/action/	15a1992abbc4647109cf8d030f5cc354ee5d0c68	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-F5DB308FD022F792F56E	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/after-render-prevents-loop/	fa770e84d118d647e6e2ad068450f196b593f044	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
SVELTE-9831A9EC84A7285FEA86	runtime-legacy	packages/svelte/tests/runtime-legacy/samples/after-render-triggers-update/	4f1747d05b97018c197335e3cb6df6165436ca6d	sample-directory	blocked	BS1	BF2 must execute/classify the sample and attach profile/product evidence.	-
